date,aggregated_news,news_count,sentiment_score
2024-08-26,contoh perhitungan potensi profit trading dengan xtra day trading [SEP] melesat dan diborong asing agustus 2024 seberapa jauh saham bri bbri bisa naik,2,0.0511680543422699
2024-08-28,harga saham tembus rp 10 ribu bbca bakal stock split lagi,1,0.04168689250946045
2024-09-03,bca finance dan bca multi finance resmi merger ini nasib nasabahnya,1,0.024238884449005127
2024-09-04,bca resmi gabungkan 2 anak usaha apa tujuannya,1,0.09670642018318176
2024-09-05,kapitalisasi di atas rp 100 triliun cermati saham big cap berikut,1,0.14101654291152954
2024-09-06,daftar 10 saham ri dengan kapitalisasi pasar terbesar bbca bukan no 1 [SEP] bbca minta emiten tri ramadi penuhi syarat raih pinjaman rp669 miliar  hallobisniscom,2,-0.014661312103271484
2024-09-09,meski biaya dana naik prospek saham bank tetap kuat dengan top picks bbri bbca dan bbni,1,0.057687073945999146
2024-09-13,daftar saham 9 naga di indonesia mana paling cuan dikoleksi,1,0.015232384204864502
2024-09-16,diamdiam saham bbca cetak rekor ath cek rekomendasi analis [SEP] harganya sahamnya lagi anjlok unilever tetap jadi incaran investor [SEP] bmri bbri bbca bbtn mana dulu yang mesti dipilih,3,0.0026152729988098145
2024-09-17,lewat produk ssf saham big caps kini bisa dibeli dengan harga lebih murah,1,0.04849642515182495
2024-09-19,ihsg ditutup cetak ath 7905 tak ketinggalan saham bbca rekor ke rp 10900,1,0.0020324289798736572
2024-09-25,saham bbca sumringah meski ada stimulus jumbo china begini prospek cuannya [SEP] saham bbca sempat sentuh all time high bagaimana prospeknya,2,0.02439001202583313
2024-09-26,bobot emiten big cap bren bbca bbri bmri tlkm asii ke ihsg turun,1,0.03169664740562439
2024-09-27,saham bbca emiten dengan kapitalisasi pasar terbesar,1,-0.00948593020439148
2024-09-30,saham bbri bbca dan bmri kompak turun begini strategi investasinya,1,-0.015627145767211914
2024-10-01,saham big bank koreksi kesempatan cicil beli mulai lagi [SEP] saham big bank koreksi kesempatan cicil beli mulai lagi,2,-0.0003917515277862549
2024-10-08,bareksa insight oktober bulan cuan simak rekomendasi saham bbri bmri bbca myor hingga smra,1,0.0024802684783935547
2024-10-14,ihsg hijau efek sri mulyani akan jabat menkeu lagi bbri brms bmri hingga bbca jadi saham trending,1,0.10915783047676086
2024-10-17,bca bbca gelontorkan green financing rp 200 triliun lebih,1,0.08597952127456665
2024-10-18,10 saham yang bagus untuk jangka panjang pantau terus aplikasinya,1,0.11909177899360657
2024-10-23,saham bbca naik 143 jelang rilis laporan keuangan q32024 [SEP] kredit bbca di kuartal iii melesat 145 dan laba bersih naik 128 ini rekomendasi sahamnya [SEP] pendorong laba bank bca bbca bisa naik 128 jadi rp411 t [SEP] bbca cetak laba rp 411 triliun di kuartal iii2024 naik 128,4,0.12910017371177673
2024-10-25,siapsiap 5 emiten ini tebar dividen ada bbri hingga unvr,1,0.05481615662574768
2024-10-29,ini dia daftar saham stock split di bursa efek indonesia [SEP] banyak blue chip ini saham pilihan di indeks kompas100 untuk akhir tahun 2024,2,-0.04074743390083313
2024-10-30,saham djarum yang prospektif bagi investor tertarik,1,0.07436415553092957
2024-10-31,rekomendasi dan arah pergerakan saham 31 oktober 2024 [SEP] bbri bmri bbni bbca ini dia perbandingan kinerja bank big 4 [SEP] kinerja big banks hingga kuartal iii membara ini rekomendasi saham bbri bbni bmri dan bbca,3,0.010360121726989746
2024-11-01,3 saham big bank tumbang siapa yang sudah diskon besar [SEP] 3 saham big bank tumbang siapa yang sudah diskon besar,2,0.046915411949157715
2024-11-04,ihsg bakal tersokong sentimen domestik dan global intip peluang cuan saham itmg bbca dan adro,1,-0.05235150456428528
2024-11-07,bren dan bbca rontok ihsg amblas 19 persen  hallobisniscom [SEP] trump menang tekan saham bank putusan the fed bisa kerek bbri bbca bmri dan bbni,2,0.009398967027664185
2024-11-11,saham bbri bbca bmri dan bbni anjlok 6 sepekan efek trump ini potensi kenaikan harga di 2025,1,0.1896285116672516
2024-11-12,bca bagikan dividen interim tunai rp50 per saham [SEP] bca bbca bagikan dividen interim rp 616 triliun simak jadawal ini [SEP] bbca sampaikan jadwal dan tata cara pembagian dividen interim tunai tahun buku 2024 [SEP] bca bbca akan bagikan dividen interim tunai rp50 per saham [SEP] bca bagikan dividen interim rp 50 per saham,5,-0.021633625030517578
2024-11-13,saham big banks bbri bbca bmri melaju di teritori hijau [SEP] bei luncurkan fitur single stock futures apa manfaatnya,2,0.07612115144729614
2024-11-14,morgan stanley proyeksi pasar saham ri menarik perhatikan risiko dan pilihan saham,1,0.023190021514892578
2024-11-19,harga saham bbca turun di bawah rp10000 masih mahal atau sudah murah,1,0.08295074105262756
2024-11-25,ihsg sudah bottom dan berpotensi rebound saham bbri bbca bmri dan bbni siap terbang,1,0.06764501333236694
2024-11-26,investor saham bbri tembus setengah juta dijuluki saham rakyat,1,0.04954153299331665
2024-11-28,nabung rutin di saham bbca selama 3 tahun cuan berapa,1,0.0427154004573822
2024-12-02,sahamsaham ini prospektif cuan seiring potensi santa claus rally di desember 2024,1,0.019542664289474487
2024-12-04,ihsg terbang investor asing net buy rp2 t borong bbcabmri [SEP] sahamsaham ini siap unjuk gigi lagi usai gigit jari,2,-0.018727928400039673
2024-12-05,ini daftar terbaru peringkat 10 orang terkaya di indonesia 2024,1,-0.01755461096763611
2024-12-09,mirae asset prediksi ihsg moncer tahun depan sahamsaham ini jadi andalan,1,-0.012589454650878906
2024-12-10,bca bbca gencarkan edukasi nasabah untuk menangkal penipuan,1,-0.014421612024307251
2024-12-11,bca bagi dividen interim rp 61 t hartono bersaudara dapat segini,1,0.01432153582572937
2024-12-16,deretan anak perusahaan djarum group di berbagai sektor,1,0.044462233781814575
2024-12-17,mundur dari komisaris utama djohan emir ternyata genggam saham bca bbca rp 107 triliun [SEP] presiden komisaris bank central asia bbca djohan emir setijoso mengundurkan diri [SEP] djohan emir setijoso mundur dari kursi presiden komisaris bca bbca,3,0.03892442584037781
2024-12-18,mundur dari presiden komisaris djohan emir punya saham bca bbca rp 107 triliun [SEP] ihsg dibuka rebound saham lion kembali cetak ara,2,0.17634284496307373
2024-12-19,harga saham bbca longsor seiring aksi jual asing dimotori blackrock dan fidelity,1,0.04157942533493042
2024-12-30,rotasi top 10 big cap pada 2024 bren di puncak asii dan bbni terdepak [SEP] bbri bbca bmri bbni siapa jadi top picks 2025 [SEP] atur ulang strategi investasi untuk tahun 2025 volatilitas pasar masih menghantui [SEP] berita populer terungkap alasan penurunan saham bri bbri hingga top picks sektor perbankan 2025 [SEP] pilihpilih emiten grup astra asii djarum dan sinarmas mana yang unggul,5,0.05002358555793762
2025-01-03,harga saham bbca 3 januari 2025 turun di sesi pertama ke posisi rp 9850 per lembar saham  media pemalang,1,0.1039312481880188
2025-01-13,harga bbri bmri bbca dan bbni semakin murah saatnya serok saham big banks [SEP] proyeksi laba  target harga saham big bank pada 2025 menurut analis,2,0.051621824502944946
2025-01-14,menghitung harga bottom saham bbri yang sudah di bawah rp4000,1,0.20707745850086212
2025-01-15,jangan takut saham big bank loyo bangkitnya tak butuh lama [SEP] menilik prospek kinerja emiten berdividen tinggi di tahun 2025,2,0.051196664571762085
2025-01-16,aksi investor asing jadi kunci kokohnya saham bbca di 2024 begini trennya di 2025 [SEP] adu kinerja bbcabbribmribbni per november 2024 siapa paling kuat,2,0.05370187759399414
2025-01-20,anak usaha emiten pengelola glodok plaza tarik utang ke bbca jumlahnya jumbo,1,0.0632028877735138
2025-01-22,bca bbca serahkan 147 sertifikat halal ke umkm di bali,1,0.003858029842376709
2025-01-23,laba bersih bbca di 2024 melesat jadi rp548 triliun sesuai ekspektasi ini rekomendasi sahamnya [SEP] begini gerak saham bbca jelang paparan kinerja keuangan 2024 [SEP] laba bca bbca 2024 capai rp548 triliun tumbuh 127,3,0.13445580005645752
2025-01-24,laba melesat 13 di 2024 saham bbca diganjar rekomendasi dan target harga begini [SEP] peluang buy saham bbca di akhir januari 2025 untuk idxbbca oleh mandryf [SEP] bbca mau rupst siapsiap dividen [SEP] kinerja 2024 di atas target saham bbca direkomendasi beli dan prediksi yield dividen 2025 segini,4,0.10780343413352966
2025-01-27,saham bbca sudah diskon buy or bye,1,0.08275577425956726
2025-01-28,blackrock bikin saham bca anjlok 5 seminggu saatnya buy or bye [SEP] prediksi dividen jumbo 2025 bbri bbca bmri dan bbni  siapa juaranya,2,0.059982478618621826
2025-01-29,jpmorgan nomura dan blackrock borong empat saham bank besar ri,1,0.006340205669403076
2025-01-30,saham bbca terkoreksi di januari 2025 simak realisasi kinerja dan rekomendasinya [SEP] intip deretan saham koleksi swf norges di indonesia terbanyak ada di bbca dan bbri  bagian all,2,0.07768991589546204
2025-02-03,ternyata ini tujuan jp morgan dan blackrock lepas saham bbca [SEP] dua sekuritas ini pasang rekomendasi beli saham bca bbca berikut faktor penopangnya [SEP] cek saham blue chip bank saat ihsg anjlok 111 ada bbca bbri bmri bbni dan bris [SEP] ternyata ini tujuan jp morgan dan blackrock lepas saham bbca,4,0.07448911666870117
2025-02-04,intip saham jagoan para big fund mulai blackrock hingga jp morgan,1,0.025464564561843872
2025-02-05,nisp saham yang katanya the next bbca begini prospek dividennya di 2025 [SEP] dilanda aksi jual harga saham blue chip ini melemah kapan waktu untuk beli [SEP] ini bocoran dividen bank mandiri bmri bni bbni  bca bbca,3,0.10520240664482117
2025-02-06,mari merapat ini bocoran kapan borong saham mandiri bca  bri,1,0.1026608943939209
2025-02-07,harga saham bbca di bawah rp 9000 apa penyebabnya ini jawaban manajemen [SEP] bikin ihsg ambruk analis beberkan alasan asing banyak jual saham bank,2,0.08139482140541077
2025-02-10,mumpung diskon saham bbca diserbu dividennya berapa [SEP] siapa armand wahyudi hartono profil pewaris djarum yang kantongi miliaran rupiah dari saham,2,0.02660539746284485
2025-02-11,saham bbca koreksi saatnya beli ini ramalan kinerja dan dividen 2025 [SEP] daftar saham yang cocok untuk dibeli saat ini,2,0.11890056729316711
2025-02-12,saham blue chip makin terjangkau inilah saham bank murah yang sedang turun harga,1,0.10042837262153625
2025-02-13,saham bbca merah di tengah isu pergantian dirut kapan beli [SEP] selain ganti dirut bca bbca juga bakal bagi dividen [SEP] ada bukti nyata investor asing minggat dari bursa saham indonesia [SEP] profil gregory hendra lembong calon pengganti dirut bca bbca [SEP] 3 cara beli saham bca secara online dan panduannya untuk pemula  kumparancom,5,0.09381076693534851
2025-02-17,anthoni salim pegang saham bca bbca segini [SEP] stockbit sekuritas memproyeksikan pertumbuhan kredit bbca masih kuat [SEP] perbandingan laba bank jumbo bbri bbca bmri dan bbni [SEP] anthoni salim pegang saham bca bbca segini [SEP] dikoleksi anthoni salim intip kisikisi dividen dan target harga saham bca bbca [SEP] adu kinerja 10 saham bank yang sudah rilis lapkeu 2024 siapa yang menarik,6,-0.0010401010513305664
2025-02-18,bursa efek jakarta  indonesia  pasar keuangan indonesia,1,0.05096280574798584
2025-02-20,buy saham bbca bbri bbni bmri dan bris berikut penjelasan sejumlah analis,1,0.08144193887710571
2025-02-26,apa alasan bos bca borong saham bbca senilai rp 299 miliar [SEP] ini kekayaan bos bca dari saham saat harganya di bawah rp 9000,2,0.0976283848285675
2025-02-27,bbca turun terus kenapa [SEP] ihsg anjlok saatnya cuan dari saham bbri bbca dan bmri seperti 2018 [SEP] simak harga 1 lot saham bbca hari ini 27 februari 2025,3,0.13232740759849548
2025-03-03,performa bbca bmri dan tlkm saat rebalancing msci berlaku,1,0.15408088266849518
2025-03-04,pemodal asing net buy rp 59364 miliar saham bank papan atas bbri bbca bmri hingga bbni diburu [SEP] jp morgan aksi jual saham bank sudah berlebihan  market [SEP] dana kelolaan investasi bca bbca tumbuh 30 [SEP] saham bbri hingga bbca panen cuan ihsg naik hampir 4 persen di awal maret  hariandiswayid [SEP] analisis saham bbca bbni mika uniq,5,0.11432000994682312
2025-03-05,investor asing lagilagi buru saham bbri dan bbca hingga topang lompatan ihsg,1,0.022323250770568848
2025-03-10,goldman sachs pangkas rating saham ri saatnya borong bbri bmri bbca  bbni [SEP] bca bbca putuskan dividen lusa 1232025 beriringan aksi borong saham oleh direksi [SEP] saham bank besar ri undervalued bbri jadi pilihan utama  market [SEP] broker ini paling banyak serok saham big banks ada apa [SEP] saham bank besar ri undervalued bbri jadi pilihan utama,5,0.1312488317489624
2025-03-11,bbca sebar dividen naik jadi rp300 per saham rombak komisaris dan direksi [SEP] ihsg berpotensi rebound pantau bbca intp akra dan elsa [SEP] harga turun saham blue chip sektor bank ini akan bayar dividen cek yang layak beli,3,0.03438028693199158
2025-03-12,yield kecil dividen bbca kurang menarik [SEP] usai rups harga saham bbca naik 168 persen jahja setiaatmadja jabat presiden komisaris [SEP] saham bbca kembali ke level rp 9000 jelang pengumuman hasil rups [SEP] dividen bbca rp300 per lembar kecil atau besar [SEP] tambahan dividen bca bbca rp250 per lembar pada 2025 intip jatah bos djarum dan para direksi [SEP] rupst bbca angkat hendra lembong jadi presiden direktur bca [SEP] bca bbca bagi dividen rp300 per saham dan ganti dirutkomut [SEP] profil hendra lembong presdir baru bca yang geser jahja setiaatmadja berapa gajinya [SEP] bbca akan setor rp169 triliun kepada perusahaan milik keluarga hartono  hallobisniscom [SEP] rups bbca setujui hendra lembong jadi presdir bca simak profilnya [SEP] duo hartono kantongi rp1693 triliun ini daftar penerima dividen jumbo bbca,11,0.11774763464927673
2025-03-13,saham bbca bentuk golden cross menuju resistance terdekat [SEP] bursa efek jakarta  indonesia  pasar keuangan indonesia [SEP] ringkasan hasil rups bbca pembagian dividen hingga pengangkatan presdir baru [SEP] berapa harga 1 lot saham bca saat ini [SEP] mahal mana beli 1 lot saham bca atau 1 gram emas antam [SEP] cara mudah hitung dividen bca yang akan ditebar di 2025,6,0.13477283716201782
2025-03-14,bank central asia bbca putuskan bagi dividen catat jadwalnya [SEP] pembayaran dividen bbca tahun 2025 rp 37 triliun investor perlu beli atau tahan [SEP] asing kembali net sell emiten apa dengan aksi jual terbesar [SEP] bca bbca rilis jadwal dividen segini per sahamnya [SEP] jadwal pembayaran dividen bca 2025 cum date jelang lebaran cek detailnya [SEP] cermati ini sentimen penyebab tren pelemahan saham perbankan [SEP] saham blue chip perbankan ini siapkan rp 37 t untuk dividen apa layak beli [SEP] bangkaposcom  harta kekayaan jahja setiaatmadja bankir terkaya yang kini jadi presiden komisaris bca,8,0.05545532703399658
2025-03-17,cum dividen 20 maret 2025 ini jadwal resmi pembayaran dividen bbca [SEP] laba bbca februari 2025 melesat  bagi dividen di april ini rekomendasi sahamnya [SEP] banyak saham blue chip akan bayar dividen tahun 2025 cek yang paling layak beli [SEP] pembayaran dividen bbca tahun 2025 rp 37 triliun investor perlu beli atau tahan [SEP] daftar saham blue chip yang bakal bagibagi dividen [SEP] banyak saham blue chip akan bayar dividen tahun 2025 cek yang paling layak beli,6,0.07833671569824219
2025-03-18,jadwal pembayaran dividen bbca tahun 2025 cek besarannya [SEP] jadwal resmi pembayaran dividen bbca apa saham blue chip ini layak koleksi,2,0.11195158958435059
2025-03-19,ada yang prediksi bbca bisa naik 52 alasannya kuat [SEP] komisaris bbca tambah porsi kepemilikan sahamnya di perseroan [SEP] ihsg ditutup menguat saat bi tahan suku bunga saham bbcabmri bergeliat,3,0.11019980907440186
2025-03-20,fac sekuritas [SEP] harga anjlok komisaris dan direksi borong saham bca [SEP] bca bbca bagi dividen rp 250saham masuk cum date [SEP] bca bbca tebar dividen rp3698 triliun cum date hari ini,4,0.023593991994857788
2025-03-21,petinggi bbca borong saham di harga terendah dalam 2 tahun terakhir [SEP] sst ada aksi pembelian saham jumbo dari direksi bank central asia bbca tujuannya [SEP] frengky chandra kusuma tambah porsi kepemilikan sahamnya di bbca [SEP] jelang pensiun jadi presdir jahja kembali borong saham bbca [SEP] saat direksi dan komisaris bca kompak borong saham bbca [SEP] direksi dan komisaris bca kompak borong saham bbca rogoh kocek hingga miliaran,6,0.08459734916687012
2025-03-24,segera bayar dividen direksi bca ramairamai beli saham bbca dengan harga murah [SEP] terus terkoreksi saham bca kian mendekati harga stock split [SEP] emiten mulai bagi dividen tengok investor individu yang dapat cuan jumbo [SEP] menakar pergerakan investor institusi asing saat saham bca dapat tekanan jual asing [SEP] harga saham bbca anjlok hampir kembali ke level stock split [SEP] saham bbca terkoreksi apakah saatnya buy ini analisis dan target harga terbarunya,6,0.1586729884147644
2025-03-25,sentimen positif jelang lebaran ini ide trading saham bbri bmri bbni dan bbca [SEP] bbca mau ditampung di tanggal ini harga maksimum rp 9200 [SEP] data historis nilai dividen per saham bca bbca tahun buku 2001  2024,3,0.038656532764434814
2025-03-26,reksadana schroder dan manulife cuan 5 sehari punya saham bbri bbca bmri hingga bbni [SEP] ini dividen jumbo yang diraih danantara dari bmri bbri dan bbni [SEP] ihsg menguat ke 6235 market cap bbca kembali mendekati rp 1000 triliun lagi,3,0.033717989921569824
2025-03-27,saham big cap naik saat ihsg melesat market cap bbca balik ke atas rp 1000 t [SEP] bca siapkan rp1 triliun untuk buyback [SEP] bca buyback saham karyawan dilarang transaksi selama periode pembelian kembali,3,0.11115148663520813
2025-03-31,menaguk cuan dividen emiten bank yield dividen terbesar masih dari bank pelat merah,1,0.0567040741443634
2025-04-02,jadwal pembayaran dividen bbca bbri bbni bbtn [SEP] bca mandiri bri btn dan bni transfer dividen 2025 cek periode masuk rekening,2,0.06064671277999878
2025-04-03,thr jangan dihabisin sisain buat investasi masih ada 20 saham murah,1,0.06284540891647339
2025-04-04,ada yang bakal dapat dividen rp 169 triliun anthoni salim segini,1,-0.01007196307182312
2025-04-07,jadwal libur bursa efek indonesia saham bbca kembali diperdagangkan besok  pikiran rakyat bengkulu,1,-0.009238213300704956
2025-04-08,harga saham bbca terjun 1294 saat pembukaan perdagangan hari selasa 84 [SEP] saham bank jumbo bbca bmri bbni bbri merosot usai trading halt dibuka [SEP] ihsg trading halt saham big caps bbca bren hingga dcii anjlok belasan persen,3,0.1383068859577179
2025-04-09,bca akan bagikan dividen tunai rp369 t pada 11 april 2025,1,0.13349589705467224
2025-04-10,saham bmri bbri bbni sampai bbca sudah murah saatnya masuk [SEP] kamu punya saham bbri dan bmri di harga atas terapkan strategi ini [SEP] kinerja perbankan februari 2025 pulih ini rekomendasi saham bbca bris hingga bbri [SEP] premium wrap up saham bank pilihan trump poles harga emas hingga dividen bbca,4,0.010981738567352295
2025-04-11,dividen bbri 2025 catat tanggal ex date dan jadwal pembayaran rp2084 per saham  pikiran rakyat bengkulu,1,0.03103300929069519
2025-04-14,rangkuman rekomendasi saham hari ini 14 april 2025 [SEP] rekomendasi saham hari ini 14 april 2025 dan analisanya,2,0.0660962164402008
2025-04-16,harga saham bbca hari ini 16 april 2025 grafik bbca idx sempat turun lalu menguat  pikiran rakyat bengkulu,1,0.1202598512172699
2025-04-17,bbca bertahan di pucuk market cap saat ihsg bergejolak hingga pertengahan april 2025,1,0.13922306895256042
2025-04-21,saham bank besar sesi i melesat simak target harga bbca bbri bmri bbni dan bris,1,0.11614489555358887
2025-04-22,saham bbri bmri dan bbca kompak menguat 22 april 2025 cek harga dan grafik terbaru  pikiran rakyat bengkulu,1,0.00990062952041626
2025-04-23,laba bbca triwulan i 2025 melesat ini rekomendasi dan target harga sahamnya [SEP] apakah saham bbca bisa sentuh level 10000 lagi ini kata bos bca [SEP] bca bbca cetak laba rp 141 triliun per kuartal i2025 [SEP] soal ekspektasi harga kembali ke rp10000 begini kata bos bca,4,0.02458977699279785
2025-04-24,kata bos bbca soal potensi harga saham ke rp 10000 lagi [SEP] bca catat kinerja positif kuartal i2025 dengan laba tumbuh 98 [SEP] jahja setiaatmadja pamit bos baru bbca efektif 1 juni,3,0.06066626310348511
2025-04-28,perusahaan induk bbca borong 1 miliar saham towr [SEP] saham bbca analisis lengkap dividen dan prospek di 2025 [SEP] analisis lengkap harga wajar saham bbca 2025 [SEP] pemodal asing buru dua saham bank papan atas ini sepanjang hari ini [SEP] nggak nyangka prospek saham bank digital sejajar dengan bbca,5,0.10600492358207703
2025-04-30,12 rekomendasi saham hari ini 30 april 2025  target harganya,1,0.09709605574607849
2025-05-01,inilah daftar saham indeks lq45 meijuli 2025 cermati saham blue chip layak beli,1,-0.00731813907623291
2025-05-05,update harga saham bbri hari ini 5 mei 2025 grafik saham dan prediksi terbaru  pikiran rakyat bengkulu,1,0.05012637376785278
2025-05-06,10 rekomendasi saham hari ini 6 mei 2025 dan analisanya,1,0.02233627438545227
2025-05-07,kabar gembira dari bca bbca  berita mandalika,1,0.03148958086967468
2025-05-12,mudah begini cara beli saham di stockbit untuk pemula,1,-0.01600077748298645
2025-05-13,jatuh tempo 5 juli 2025 bca siap lunasi obligasi senilai rp 435 miliar [SEP] awal mei 2025 saham bank blue chip tren naik saatnya beli jual atau tahan,2,0.14921852946281433
2025-05-14,mengejutkan investor asing net buy saham rp 283 triliun dalam sehari bbri akhirnya memimpin [SEP] bursa efek jakarta  indonesia  pasar keuangan indonesia,2,0.06619608402252197
2025-05-15,bbca hentikan buyback lebih cepat dari jadwal [SEP] ihsg terbang lagi dikerek saham perbankan dan bumn,2,0.10015666484832764
2025-05-19,asing gencar koleksi saham bbri antm dan bbca sejak awal bulan [SEP] pasar respons kinerja bca usai laba bersih tumbuh 17 persen [SEP] goldman sachs kerek target harga bbca tembus rp11000saham [SEP] saham bbca dan adro naik tinggi buat ihsg menguat 022,4,0.1902008354663849
2025-05-21,rekomendasi saham bbri bbni bmri bbca jelang keputusan bi rate [SEP] premium wrapup bbca dekati rp10000 pembeli emas antam hingga serok saham ptba,2,0.0803099274635315
2025-05-23,saham bbca menguat siap melaju ke rp 11000an [SEP] berita populer harga emas perhiasan menyala hingga target harga bbca bbri dan bmri terbaru,2,-0.00023362040519714355
2025-05-26,indo premier sentimen yang pengaruhi ihsg pekan ini,1,0.020847052335739136
2025-05-27,7 sektor saham utama yang menjanjikan untuk investasi tahun ini,1,-0.017517030239105225
2025-05-28,dana investor asing kembali keluar rp113 miliar ini 5 saham terbanyak dijual,1,0.05932101607322693
2025-06-02,kredit sindikasi aman bbca pegang agunan jumbo dari dewa,1,0.04729747772216797
2025-06-03,pelemahan 4 saham big bank tekan ihsg intip kembali target harga bbca bbri bmri dan bbni [SEP] pendapatan bank april melambat ini rekomendasi saham bris bbtn bbri bbca bmri hingga bbni [SEP] saham perbankan masih melanjutkan tren pelemahan simak rekomendasi analis,3,0.012640655040740967
2025-06-04,ini strategi bca bbca saat tren nim industri perbankan menurun,1,-0.001864105463027954
2025-06-09,daftar 10 saham paling banyak diobral investor asing pada 2025 [SEP] bukan bbca cs ini saham bank dengan potensi cuan 50,2,0.07782429456710815
2025-06-11,bursa efek jakarta  indonesia  pasar keuangan indonesia,1,0.05096280574798584
2025-06-13,potensi saham bank naik di juliagustus capai 80 ini rekomendasi investasinya [SEP] jalan panjang jahja setiaatmadja menjaga keperkasaan bbca [SEP] jalan panjang jahja setiaatmadja menjaga keperkasaan bbca,3,0.013757765293121338
2025-06-17,laba bersih mei positif capital group hingga jp morgan profit taking saham bbca [SEP] ada yang pasang target harga saham ini rp 11000,2,0.052335143089294434
2025-06-18,asing jual bbca nyaris rp500 miliar ini tekanan teknikalnya [SEP] perang iranisrael saham bank tertekan saham migas naik terbatas [SEP] yield dividen saham blue chip ini 5x bunga deposito bca cum date 20 juni 2025,3,0.1478520929813385
2025-06-19,bca ungkap strategi hadapi likuiditas ketat perbankan [SEP] saham rontok berjemaah garagara apa,2,0.08477991819381714
2025-06-23,saham bank lq45 memerah saat ihsg turun pada senin 236 ada bbri bmri dan bbca [SEP] bbca bbri bmri bris mana yang mesti dipilih,2,0.03390142321586609
2025-06-24,punya saham bbca bbri bmri hingga icbp cuan reksadana batavia  ciptadana melesat,1,0.06540843844413757
2025-06-25,pemilik bbca masuk sebagai pemegang saham heal [SEP] ihsg tibatiba balik ke zona merah saham bbca jadi biang kerok,2,0.038490355014801025
2025-06-30,adu kinerja 12 saham bank yang rilis laporan mei 2025,1,0.12077593803405762
2025-07-02,transaksi jpmorgan di saham bbri bmri dan bbca selama kuartal ii2025,1,0.03238809108734131
2025-07-08,harga saham blue chip koreksi semester 1 2025 cek yang prospek dibeli semester 2 ini,1,0.06960996985435486
2025-07-10,saham big banks bbri bbni bmri bbca kompak hijau ini pendorongnya [SEP] bingung lihat saham bbca labanya turun tapi potensi cuannya gede banget [SEP] ihsg semester i melemah ini rekomendasi saham pilihan hingga akhir 2025,3,0.05122467875480652
2025-07-11,ihsg menguat 265 sepekan saham perbankan kembali bergairah [SEP] prospek saham bank jumbo bbca hingga bmri di paruh kedua 2025,2,0.11910346150398254
2025-07-14,daftar saham jangka panjang 2025 pilihan stabil untuk investor cerdas [SEP] grup djarum perkuat portofolio bisnis kawasan industri,2,0.0018475353717803955
2025-07-15,cara beli saham bca di mybca panduan lengkap untuk pemula  jurnal ngawi,1,0.1435832977294922
2025-07-16,bbca salurkan pinjaman rp250 miliar untuk emiten baru grup djarum [SEP] saham ini terus digempur asing net sell jebol rp 60 triliun [SEP] punya 1 lot saham bbca berapa dividen setiap tahun yang didapatkan,3,0.027786582708358765
2025-07-17,bbca  bank central asia untuk idxbbca oleh technicalstock [SEP] segini dividen yang diterima jika punya satu lot bbri hingga bbca [SEP] ihsg lanjut naik rekomendasi saham hari ini admr bbca jsmr  tlkm [SEP] asing catat net sell jumbo rp110 triliun bmri dan bbca terus jadi korbannya,4,0.10138645768165588
2025-07-21,aliran dana asing deras keluar saham bbca turun takhta [SEP] kapitalisasi bren tembus rp1070 t geser posisi bbca [SEP] bbca turun takhta [SEP] berita populer bbca tak lagi di puncak hingga peluang cuan masuk indeks msci [SEP] berapa triliun dividen yang diterima konglomerat budi hartono di bca,5,0.07094189524650574
2025-07-22,berapa triliun dividen bca untuk konglomerat bambang hartono setahun [SEP] ihsg diramal naik saham unvr bbca hingga antm direkomendasikan [SEP] saham konglo penguasa bursa ada 5 dari grup prajogo pangestu,3,0.10147717595100403
2025-07-23,analisis teknikal bbca 23 juli 2025 untuk idxbbca oleh justanalyst [SEP] ihsg rekor 2025 saham pilihan hari ini akra bbca hrum  medc [SEP] apakah budi hartono dapat dividen bca tahun buku 2024 kantongi cuan segini,3,0.052154719829559326
2025-07-24,hartono bersaudara tambah 686 juta saham towr,1,0.03450396656990051
2025-07-25,perbankan mulai terbitkan laporan keuangan semester i2025 cek rekomendasi analis,1,0.07348966598510742
2025-07-28,cuan saham bank ini bisa meledak 72 kalahkan bbca cs,1,0.18821507692337036
2025-07-30,kinerja semester i 2025 laba bbri  bbni turun bbca solid ini rekomendasi sahamnya [SEP] saham bank menarik untuk investasi jangka panjang begini prospeknya,2,0.017539560794830322
2025-07-31,laba bbca naik 8 di semester i 2025 [SEP] harga saham bbca bakal segini [SEP] tumbuh 8 laba bca bbca tembus rp 29 triliun pada semester i 2025 [SEP] ihsg terkoreksi 038 terbebani kinerja bbca,4,0.08185681700706482
2025-08-01,laba bertumbuh solid saham bbca tetap menjadi top pick sektor bank [SEP] dana asing hengkang rp150 triliun bbca dan bmri dilepas besarbesaran [SEP] 5 saham milik djarum group bukan hanya bbca saja [SEP] pertumbuhan laba bca makin seret sinyal bahaya bagi investor [SEP] dana asing hengkang rp150 triliun bbca dan bmri dilepas besarbesaran [SEP] 5 saham milik djarum group bukan hanya bbca saja,6,0.15861231088638306
2025-08-04,ihsg bisa bullish jangka menengah saham pilihan hari ini admr bbca pgeo  smra [SEP] hitung ulang saham bbca ini hasilnya [SEP] penasaran keuntungan 1 lot saham bca berapa ini kinerja semester i 2025  rekomendasi bbca,3,0.06440654397010803
