Price,Close,High,Low,Open,Volume
2022-09-05,7223.17578125,7244.998064577039,7157.708931268882,7179.5312145959215,62906000
2022-09-06,7223.17578125,7288.642631231118,7201.353497922961,7244.998064577039,67079900
2022-09-07,7310.4638671875,7310.4638671875,7201.352466184701,7201.352466184701,117931700
2022-09-08,7288.642578125,7419.576277133234,7288.642578125,7332.287144461078,132777400
2022-09-09,7310.4638671875,7419.575268190299,7223.174746385262,7419.575268190299,91234600
2022-09-12,7310.4638671875,7354.10842758862,7266.81930678638,7266.81930678638,52395300
2022-09-13,7441.3974609375,7485.042020825696,7310.463781272911,7310.463781272911,124485200
2022-09-14,7419.576171875,7550.5098690257355,7310.46475758272,7310.46475758272,116642400
2022-09-15,7637.7998046875,7746.91123046875,7419.576953125,7419.576953125,190404800
2022-09-16,7375.931640625,7615.976753189719,7375.931640625,7594.1544702292895,363127600
2022-09-19,7550.5087890625,7637.797908011199,7375.930551165101,7397.7528309022755,102530600
2022-09-20,7463.22021484375,7550.50934016356,7463.22021484375,7463.22021484375,89238400
2022-09-21,7397.7529296875,7506.864329830383,7354.108369630347,7441.397489744653,90933700
2022-09-22,7397.7529296875,7441.397489744653,7310.463809573193,7310.463809573193,61908500
2022-09-23,7310.4638671875,7397.752987989739,7310.4638671875,7310.4638671875,60567600
2022-09-26,7354.109375,7419.576224035609,7157.708827893175,7157.708827893175,106228200
2022-09-27,7244.99755859375,7375.931249411709,7244.99755859375,7310.46440400273,89567100
2022-09-28,7266.82080078125,7354.109939529373,7201.353946720157,7201.353946720157,89153400
2022-09-29,7310.4638671875,7375.930707789179,7266.81930678638,7266.81930678638,62643700
2022-09-30,7463.22021484375,7485.042496173703,7223.175120214273,7310.464245534083,176524800
2022-10-03,7419.576171875,7441.398454733456,7375.9316061580885,7375.9316061580885,115079600
2022-10-04,7463.22021484375,7528.687058833608,7441.397933513798,7441.397933513798,80524500
2022-10-05,7375.931640625,7463.220772466716,7354.109357664571,7441.398489506287,63788000
2022-10-06,7354.109375,7419.576224035609,7354.109375,7397.753941023739,43967400
2022-10-07,7157.70947265625,7310.465467499524,7157.70947265625,7266.820897544302,112043400
2022-10-10,7244.99755859375,7310.46440400273,7092.241585972798,7114.063867775791,80238200
2022-10-11,7201.35302734375,7244.997591145834,7114.063899739584,7157.708463541667,64060000
2022-10-12,7266.82080078125,7266.82080078125,7135.887092659065,7157.709377346096,47569700
2022-10-13,7223.17578125,7310.464914558157,7223.17578125,7223.17578125,62282800
2022-10-14,7201.35302734375,7288.642154947917,7201.35302734375,7244.997591145834,70642900
2022-10-17,7201.35302734375,7244.997591145834,7135.886181640625,7201.35302734375,56387500
2022-10-18,7244.99755859375,7397.753531214703,7201.352994987764,7223.175276790757,85665300
2022-10-19,7223.17578125,7288.642631231118,7179.5312145959215,7201.353497922961,66753500
2022-10-20,7419.576171875,7419.576171875,7201.353343290441,7201.353343290441,91812300
2022-10-21,7550.5087890625,7615.9756282740245,7375.930551165101,7375.930551165101,122777800
2022-10-24,7768.732421875,7768.732421875,7615.97644728757,7637.798729371489,89416500
2022-10-25,7594.15380859375,7746.909776007992,7594.15380859375,7703.265213889637,84696300
2022-10-26,7463.22021484375,7550.50934016356,7463.22021484375,7528.687058833608,98962100
2022-10-27,7594.15380859375,7594.15380859375,7463.220122238686,7463.220122238686,77003400
2022-10-28,7637.7998046875,7637.799804687499,7550.5106640625,7550.5106640625,84980600
2022-10-31,7681.44287109375,7725.087432861328,7659.620590209961,7725.087432861328,138922800
2022-11-01,7681.44287109375,7856.0211181640625,7615.976028442383,7856.0211181640625,118118400
2022-11-02,7637.7998046875,7703.26666015625,7615.9775195312495,7681.444374999999,68323600
2022-11-03,7681.44287109375,7703.265151977539,7594.153747558594,7594.153747558594,81856300
2022-11-04,7659.62109375,7681.443376068376,7572.331964476496,7659.62109375,84458300
2022-11-07,7725.08740234375,7725.08740234375,7572.331436760682,7615.975998355844,94794000
2022-11-08,7637.7998046875,7746.91123046875,7615.9775195312495,7725.088945312499,42525500
2022-11-09,7746.91064453125,7746.91064453125,7572.332376485476,7572.332376485476,96599500
2022-11-10,7681.44287109375,7681.44287109375,7615.976028442383,7615.976028442383,89463000
2022-11-11,7725.08740234375,7790.554244736493,7703.265121546168,7768.7319639389125,59597900
2022-11-14,7637.7998046875,7768.733515624999,7637.799804687499,7746.91123046875,49208200
2022-11-15,7681.44287109375,7725.087432861328,7637.798309326172,7659.620590209961,59092900
2022-11-16,7506.865234375,7572.3320823492,7463.220669058866,7528.687517033067,143424800
2022-11-17,7615.97705078125,7703.266186033758,7506.8656317156165,7528.687915528743,72679800
2022-11-18,7703.26513671875,7768.73197924044,7615.976013356499,7615.976013356499,83556900
2022-11-21,7615.97705078125,7768.733037473138,7615.97705078125,7746.910753660011,35901000
2022-11-22,7768.732421875,7812.376986042837,7725.0878577071635,7768.732421875,84684200
2022-11-23,7746.91064453125,7834.199778554138,7746.91064453125,7768.732928036972,84642100
2022-11-24,7856.0224609375,7856.0224609375,7812.37789171007,7834.200176323785,53520800
2022-11-25,7834.1982421875,7856.020521413649,7768.7314045090525,7856.020521413649,75048300
2022-11-28,7877.84423828125,7943.311087906855,7834.1996718641785,7899.666521489785,96209700
2022-11-29,7834.1982421875,7921.487359092096,7790.553683735202,7834.1982421875,91562100
2022-11-30,8117.88916015625,8205.178290910619,7725.088071761593,7746.910354450185,644359600
2022-12-01,7856.0224609375,8161.534445529514,7856.0224609375,8096.067591688368,155775400
2022-12-02,7799.06201171875,7864.784444401773,7799.06201171875,7799.06201171875,130982100
2022-12-05,7689.52490234375,7799.062294115028,7689.524902343749,7711.4323806980055,114656300
2022-12-06,7601.89453125,7667.616962355908,7514.26462310879,7645.709485320605,180553800
2022-12-07,7404.72802734375,7514.265424197947,7404.72802734375,7448.542986085429,229308700
2022-12-08,7448.54296875,7514.265406709558,7317.098092830882,7339.005572150735,172590100
2022-12-09,7514.2646484375,7536.172125546647,7404.7272628917635,7448.542217110058,90851300
2022-12-12,7623.80224609375,7623.80224609375,7426.634946625808,7470.449902063128,102851800
2022-12-13,7623.80224609375,7623.80224609375,7492.357379781789,7558.079812937769,104580200
2022-12-14,7558.080078125,7623.802513586957,7470.450164175724,7536.172599637681,118164300
2022-12-15,7448.54296875,7536.1728860294115,7448.54296875,7514.265406709558,113255700
2022-12-16,7536.17333984375,7579.988301121911,7360.913494731104,7382.820975370185,181516700
2022-12-19,7579.98681640625,7623.80176910224,7536.17186371026,7579.98681640625,67482900
2022-12-20,7514.2646484375,7579.987079764942,7492.357171328353,7492.357171328353,41243700
2022-12-21,7601.89453125,7623.802008285303,7514.26462310879,7536.172100144093,33617700
2022-12-22,7514.2646484375,7601.894556874089,7514.2646484375,7579.987079764942,59591500
2022-12-23,7448.54296875,7514.265406709558,7448.54296875,7470.450448069852,47393000
2022-12-26,7514.2646484375,7558.079602655795,7448.542217110058,7448.542217110058,20495900
2022-12-27,7536.17333984375,7579.988301121911,7514.265859204669,7536.17333984375,27193800
2022-12-28,7579.98681640625,7579.98681640625,7492.35691101427,7579.98681640625,40420200
2022-12-29,7514.2646484375,7536.172125546647,7448.542217110058,7470.449694219205,47020900
2022-12-30,7492.357421875,7579.987333241959,7492.357421875,7514.26489971674,44681400
2023-01-02,7492.357421875,7536.17237755848,7448.54246619152,7514.26489971674,10653900
2023-01-03,7492.357421875,7536.17237755848,7470.44994403326,7492.357421875,27399100
2023-01-04,7317.09765625,7514.264958364522,7317.09765625,7470.450002339072,90918800
2023-01-05,7229.4677734375,7339.005163944129,7141.837861032197,7317.097685842803,128838500
2023-01-06,7273.2822265625,7295.189703148531,7098.022413874247,7098.022413874247,69286600
2023-01-09,7404.72802734375,7404.72802734375,7295.190630489553,7295.190630489553,86916900
2023-01-10,7163.74560546875,7382.820394626816,7141.838126552943,7360.912915711009,101759100
2023-01-11,7119.9306640625,7141.8381430288455,7010.393269230769,7054.208227163461,96069100
2023-01-12,7163.74560546875,7251.375521131976,7119.930647637137,7141.838126552943,103804600
2023-01-13,7054.2080078125,7163.74539923816,7032.300529527368,7141.837920953028,119748200
2023-01-16,7141.837890625,7185.652847009203,7054.207977856595,7054.207977856595,105710700
2023-01-17,7295.1904296875,7339.00538722316,7141.838078312688,7163.745557080518,88695900
2023-01-18,7273.2822265625,7295.189703148531,7163.744843632342,7185.6523202183735,96814600
2023-01-19,7295.1904296875,7317.09790845533,7229.467993384009,7317.09790845533,66391800
2023-01-20,7273.2822265625,7295.189703148531,7229.467273390437,7251.374749976469,96859500
2023-01-24,7207.56005859375,7317.097445502469,7207.56005859375,7273.282490738981,42474500
2023-01-25,7185.6533203125,7273.283238852897,7185.6533203125,7273.283238852897,66124500
2023-01-26,7426.63427734375,7426.63427734375,7207.559519899982,7207.559519899982,77582300
2023-01-27,7623.80224609375,7755.247112405711,7492.357379781789,7623.80224609375,196804700
2023-01-30,7623.80224609375,7689.524679249731,7514.264857500449,7645.70972381241,68544300
2023-01-31,7426.63427734375,7601.8940832987655,7426.63427734375,7558.079131810012,200589000
2023-02-01,7448.54296875,7514.265406709558,7404.728010110294,7514.265406709558,77396200
2023-02-02,7404.72802734375,7470.450465456269,7360.913068602071,7382.82054797291,99109500
2023-02-03,7623.80224609375,7623.80224609375,7448.542424344469,7492.357379781789,71716700
2023-02-06,7645.71044921875,7667.617929015938,7579.988009827185,7667.617929015938,117757700
2023-02-07,7755.2470703125,7755.2470703125,7667.617159913489,7689.524637513242,116014700
2023-02-08,7733.33935546875,7755.246832396424,7711.431878541077,7733.33935546875,54495500
2023-02-09,7799.06201171875,7799.06201171875,7711.432101474718,7733.339579035726,72381700
2023-02-10,7733.33935546875,7799.061786251771,7623.801970830383,7777.154309324097,62060900
2023-02-13,7777.1552734375,7799.062753080986,7689.5253548635565,7777.1552734375,63775000
2023-02-14,7842.8779296875,7842.8779296875,7733.340528434881,7755.248008685405,81678200
2023-02-15,7777.1552734375,7799.062753080986,7667.61787522007,7777.1552734375,38037000
2023-02-16,7623.80224609375,7755.247112405711,7623.80224609375,7733.339634687051,66040400
2023-02-17,7645.71044921875,7755.247848204692,7645.71044921875,7689.525408813127,43588900
2023-02-20,7667.6181640625,7733.34060546875,7623.803203125,7645.71068359375,40077000
2023-02-21,7623.80224609375,7711.432156968391,7623.80224609375,7689.524679249731,25390500
2023-02-22,7601.89453125,7667.616962355908,7558.079577179395,7623.802008285303,38671900
2023-02-23,7645.71044921875,7667.617929015938,7558.080530029996,7558.080530029996,53412300
2023-02-24,7601.89453125,7755.246870497119,7601.89453125,7689.524439391211,44123400
2023-02-27,7689.52490234375,7689.524902343749,7579.987510572471,7601.894988926727,59983900
2023-02-28,7667.6181640625,7689.525644531251,7601.895722656251,7689.525644531251,106349400
2023-03-01,7536.17333984375,7667.618223678233,7536.17333984375,7645.710743039153,67034700
2023-03-02,7558.080078125,7623.802513586957,7536.172599637681,7536.172599637681,56672000
2023-03-03,7426.63427734375,7601.8940832987655,7426.63427734375,7579.986607554389,95376900
2023-03-06,7360.91259765625,7492.35746547154,7360.91259765625,7492.35746547154,92652000
2023-03-07,7382.8203125,7426.635269844214,7317.09787648368,7317.09787648368,106115600
2023-03-08,7514.2646484375,7514.2646484375,7360.912308673469,7360.912308673469,79350900
2023-03-09,7514.2646484375,7579.987079764942,7492.357171328353,7579.987079764942,54201400
2023-03-10,7404.72802734375,7492.357944827108,7404.72802734375,7448.542986085429,59580100
2023-03-13,7492.357421875,7558.0798554002195,7404.727510508042,7404.727510508042,82077700
2023-03-14,7295.1904296875,7426.635302294481,7295.1904296875,7382.820344758821,90495300
2023-03-15,7295.1904296875,7426.635302294481,7295.1904296875,7404.727823526651,86747400
2023-03-16,7273.2822265625,7317.097179734564,7229.467273390437,7273.2822265625,105894000
2023-03-17,7339.0048828125,7404.72731459888,7295.189928288246,7339.0048828125,198558600
2023-03-20,7360.91259765625,7426.635031563896,7339.005119687035,7360.91259765625,37277900
2023-03-21,7448.54296875,7448.54296875,7339.005572150735,7360.913051470588,91617400
2023-03-24,7733.33935546875,7733.33935546875,7558.079540047363,7623.801970830383,145603600
2023-03-27,7623.80224609375,7733.339634687051,7623.80224609375,7733.339634687051,110692800
2023-03-28,7601.89453125,7711.431916426513,7601.89453125,7711.431916426513,98296600
2023-03-29,7865.5703125,7865.5703125,7709.152721058238,7753.84346147017,101068200
2023-03-30,7887.9150390625,7954.95114421034,7865.569670679887,7954.95114421034,118912100
2023-03-31,7820.88037109375,7910.261861049107,7798.5349986049105,7887.916488560268,97146900
2023-04-03,7865.5703125,7887.915682705966,7820.879572088068,7887.915682705966,60288900
2023-04-04,7843.22412109375,7887.914856826478,7731.49728176193,7887.914856826478,60975800
2023-04-05,7798.53466796875,7865.570782593123,7798.53466796875,7843.225411051666,36922100
2023-04-06,7820.88037109375,7843.2257435825895,7776.189626116071,7776.189626116071,45489400
2023-04-10,7865.5703125,7865.5703125,7776.188831676136,7798.534201882102,32996000
2023-04-11,7887.9150390625,7887.9150390625,7820.878933914661,7887.9150390625,44554300
2023-04-12,7954.95068359375,7954.95068359375,7887.914582327511,7954.95068359375,91903600
2023-04-13,7977.296875,7999.642244397759,7932.606136204482,7999.642244397759,51726500
2023-04-14,8044.33349609375,8044.33349609375,7999.642754448784,8044.33349609375,110354200
2023-04-17,8066.6787109375,8089.024081327908,7954.951858985457,8066.6787109375,83946900
2023-04-18,8156.0595703125,8200.750307684075,8066.678095569348,8089.023464255137,91178700
2023-04-26,8223.0966796875,8223.0966796875,8044.333708389945,8156.060565450917,186928200
2023-04-27,8178.4052734375,8200.750643037056,8111.369164638832,8133.714534238388,54842400
2023-04-28,8089.0234375,8156.059543335635,8089.0234375,8133.7141747237565,145775300
2023-05-02,8089.0234375,8133.7141747237565,7954.951225828729,8133.7141747237565,83645900
2023-05-03,7977.296875,8089.023721988796,7932.606136204482,8089.023721988796,83728800
2023-05-04,8044.33349609375,8066.678866916232,7932.606641981337,7977.297383626302,67565000
2023-05-05,8044.33349609375,8089.024237738715,7999.642754448784,8044.33349609375,64815100
2023-05-08,8044.33349609375,8111.369608561197,7999.642754448784,8044.33349609375,84754500
2023-05-09,7977.296875,8021.987613795519,7954.951505602241,7999.642244397759,40929600
2023-05-10,7977.296875,7999.642244397759,7954.951505602241,7977.296875,45322600
2023-05-11,7887.9150390625,7954.95114421034,7865.569670679887,7954.95114421034,81993900
2023-05-12,7865.5703125,7932.606423117898,7798.534201882102,7820.879572088068,96525600
2023-05-15,7843.22412109375,7932.605592559206,7798.533385361022,7932.605592559206,64830300
2023-05-16,7776.18896484375,7887.915817786908,7776.18896484375,7865.570447198276,49497000
2023-05-17,7843.22412109375,7910.260224692842,7820.878753227386,7843.22412109375,69996100
2023-05-19,8044.33349609375,8044.33349609375,7887.915900336371,7954.952012803819,123592500
2023-05-22,8044.33349609375,8111.369608561197,7977.297383626302,8044.33349609375,91000000
2023-05-23,8156.0595703125,8178.404938998287,8066.678095569348,8089.023464255137,102980500
2023-05-24,8066.6787109375,8223.09630367036,8066.6787109375,8223.09630367036,77392900
2023-05-25,8089.0234375,8178.404911947514,8089.0234375,8133.7141747237565,76325700
2023-05-26,8178.4052734375,8223.096012636612,8133.714534238388,8200.750643037056,55675900
2023-05-29,8178.4052734375,8267.786751835723,8111.369164638832,8267.786751835723,79148200
2023-05-30,8267.787109375,8334.823221072635,8178.405627111486,8223.096368243243,97189500
2023-05-31,8089.0234375,8334.822492230664,8089.0234375,8312.477123618784,722827900
2023-06-05,8223.0966796875,8334.82353674847,8133.715194038722,8178.4059368631115,163535600
2023-06-06,8178.4052734375,8223.096012636612,8089.023795039277,8089.023795039277,74872200
2023-06-07,8133.71533203125,8200.751447405135,8111.369960239956,8156.060703822545,87492200
2023-06-08,8156.0595703125,8156.059570312499,8111.368832940924,8111.368832940924,53188400
2023-06-09,8133.71533203125,8200.751447405135,8133.71533203125,8200.751447405135,44632400
2023-06-12,8178.4052734375,8178.4052734375,8133.714534238388,8178.4052734375,38082300
2023-06-13,8178.4052734375,8200.750643037056,8133.714534238388,8200.750643037056,45552600
2023-06-14,8111.369140625,8156.059879691805,8089.023771091598,8133.714510158402,72223700
2023-06-15,8089.0234375,8133.7141747237565,8089.0234375,8133.7141747237565,59073000
2023-06-16,8089.0234375,8133.7141747237565,8021.987331664364,8133.7141747237565,112769400
2023-06-19,8044.33349609375,8089.024237738715,8044.33349609375,8044.33349609375,32330600
2023-06-20,8089.0234375,8089.0234375,7999.641963052486,8066.678068888121,54990100
2023-06-21,8156.0595703125,8156.059570312499,8044.332726883561,8089.023464255137,42676300
2023-06-22,8089.0234375,8178.404911947514,8089.0234375,8156.059543335635,48291100
2023-06-23,8089.0234375,8178.404911947514,8066.678068888121,8066.678068888121,47813500
2023-06-26,8111.369140625,8156.059879691805,8066.678401558195,8066.678401558195,36389900
2023-06-27,8178.4052734375,8178.4052734375,8089.023795039277,8089.023795039277,36225100
2023-07-03,8111.369140625,8111.369140625,8066.678401558195,8066.678401558195,108855900
2023-07-04,8089.0234375,8178.404911947514,8089.0234375,8178.404911947514,35049300
2023-07-05,8089.0234375,8111.368806111878,8066.678068888121,8089.0234375,44609200
2023-07-06,8111.369140625,8133.714510158402,8066.678401558195,8089.023771091598,52532400
2023-07-07,8066.6787109375,8133.7148221087255,8066.6787109375,8066.6787109375,37641300
2023-07-10,8089.0234375,8133.7141747237565,8089.0234375,8133.7141747237565,28981500
2023-07-11,8066.6787109375,8133.7148221087255,8066.6787109375,8133.7148221087255,43703500
2023-07-12,8200.7509765625,8200.7509765625,8089.024124020776,8111.369494529121,61566500
2023-07-13,8156.0595703125,8245.44104505565,8156.059570312499,8223.095676369863,65230900
2023-07-14,8223.0966796875,8223.0966796875,8156.060565450917,8200.751308275305,55554500
2023-07-17,8200.7509765625,8267.787088087534,8200.7509765625,8223.096347070845,62550100
2023-07-18,8178.4052734375,8267.786751835723,8133.714534238388,8223.096012636612,52924600
2023-07-20,8178.4052734375,8245.441382236168,8156.059903837944,8223.096012636612,83476600
2023-07-21,8178.4052734375,8200.750643037056,8156.059903837944,8178.4052734375,42667800
2023-07-24,8133.71533203125,8223.09681919643,8133.71533203125,8223.09681919643,62061200
2023-07-25,8178.4052734375,8312.477491034837,8178.4052734375,8200.750643037056,122802700
2023-07-26,8357.16796875,8357.16796875,8156.05964864639,8200.750386447193,113868700
2023-07-27,8245.44140625,8401.858993902439,8245.44140625,8401.858993902439,77848400
2023-07-28,8156.0595703125,8245.44104505565,8156.059570312499,8223.095676369863,74510200
2023-07-31,8156.0595703125,8223.095676369863,8133.714201626712,8200.750307684075,80868000
2023-08-01,8156.0595703125,8200.750307684075,8133.714201626712,8200.750307684075,49756400
2023-08-02,8223.0966796875,8223.0966796875,8156.060565450917,8156.060565450917,60629900
2023-08-03,8267.787109375,8312.477850506757,8178.405627111486,8178.405627111486,64596100
2023-08-04,8178.4052734375,8290.132121435281,8156.059903837944,8267.786751835723,52675900
2023-08-07,8290.1318359375,8290.1318359375,8178.404991787399,8178.404991787399,55589300
2023-08-08,8223.0966796875,8312.478165336277,8223.0966796875,8290.132793924082,43373400
2023-08-09,8401.859375,8401.859375,8267.787150930852,8290.132521609043,77056800
2023-08-10,8401.859375,8424.204745678191,8357.168633643618,8401.859375,76738100
2023-08-11,8401.859375,8446.550116356382,8379.514004321809,8424.204745678191,68898600
2023-08-14,8357.16796875,8357.16796875,8245.441124247995,8334.822599849598,75495400
2023-08-15,8312.4775390625,8379.513648248489,8312.4775390625,8334.822908791162,59303700
2023-08-16,8312.4775390625,8334.822908791162,8267.786799605175,8290.132169333838,53440000
2023-08-18,8267.787109375,8357.168591638514,8267.787109375,8267.787109375,79328900
2023-08-21,8200.7509765625,8267.787088087534,8200.7509765625,8245.44171757919,73573000
2023-08-22,8312.4775390625,8334.822908791162,8178.405320690524,8178.405320690524,65664600
2023-08-23,8312.4775390625,8334.822908791162,8290.132169333838,8312.4775390625,63749800
2023-08-24,8223.0966796875,8334.82353674847,8223.0966796875,8267.787422511889,53725900
2023-08-25,8290.1318359375,8290.1318359375,8200.75036061742,8223.09572944744,50379000
2023-08-28,8223.0966796875,8267.787422511889,8223.0966796875,8267.787422511889,44423100
2023-08-29,8267.787109375,8312.477850506757,8223.096368243243,8290.132479940878,45428500
2023-08-30,8223.0966796875,8312.478165336277,8223.0966796875,8312.478165336277,56227000
2023-08-31,8200.7509765625,8245.44171757919,8133.714865037466,8223.096347070845,136107200
2023-09-01,8245.44140625,8290.132145579268,8200.750666920732,8223.096036585366,42152700
2023-09-04,8245.44140625,8290.132145579268,8200.750666920732,8245.44140625,40610600
2023-09-05,8245.44140625,8267.786775914634,8223.096036585366,8267.786775914634,42007200
2023-09-06,8178.4052734375,8267.786751835723,8178.4052734375,8223.096012636612,49318400
2023-09-07,8200.7509765625,8200.7509765625,8133.714865037466,8156.06023554581,61405200
2023-09-08,8156.0595703125,8178.404938998287,8089.023464255137,8133.714201626712,80732300
2023-09-11,8156.0595703125,8156.059570312499,8111.368832940924,8111.368832940924,53155900
2023-09-12,8133.71533203125,8156.060703822545,8111.369960239956,8133.71533203125,66479000
2023-09-13,8111.369140625,8111.369140625,8044.333032024793,8089.023771091598,69490200
2023-09-14,8133.71533203125,8156.060703822545,8044.333844866072,8044.333844866072,112757900
2023-09-15,8044.33349609375,8133.714979383681,8044.33349609375,8089.024237738715,121005300
2023-09-18,8044.33349609375,8111.369608561197,8044.33349609375,8089.024237738715,34272200
2023-09-19,8111.369140625,8111.369140625,8021.987662491391,8044.333032024793,33325800
2023-09-20,8178.4052734375,8200.750643037056,8111.369164638832,8156.059903837944,54305500
2023-09-21,8156.0595703125,8178.404938998287,8111.368832940924,8156.059570312499,40607000
2023-09-22,8111.369140625,8178.405249225207,8111.369140625,8156.059879691805,42445300
2023-09-25,8044.33349609375,8111.369608561197,8044.33349609375,8111.369608561197,56132200
2023-09-26,7999.64306640625,8066.679181487867,7999.64306640625,8044.333809793994,73544700
2023-09-27,7932.60595703125,8044.332801496479,7932.60595703125,7954.951325924296,84345000
2023-09-29,7887.9150390625,7954.95114421034,7887.9150390625,7887.9150390625,118960000
2023-10-02,8111.369140625,8133.714510158402,7932.606184357783,7954.951553891185,93663000
2023-10-03,8223.0966796875,8223.0966796875,8066.679079802139,8111.369822626528,98380200
2023-10-04,8223.0966796875,8267.787422511889,8156.060565450917,8223.0966796875,112582800
2023-10-05,8111.369140625,8223.09598829201,8111.369140625,8223.09598829201,72855700
2023-10-06,8066.6787109375,8133.7148221087255,8066.6787109375,8133.7148221087255,53344400
2023-10-09,8089.0234375,8156.059543335635,8066.678068888121,8066.678068888121,43774500
2023-10-10,7977.296875,8044.332983193278,7977.296875,8044.332983193278,71966100
2023-10-11,7977.296875,8066.678352591037,7977.296875,7977.296875,84305800
2023-10-12,8089.0234375,8133.7141747237565,8044.332700276243,8044.332700276243,71064500
2023-10-13,8111.369140625,8156.059879691805,8066.678401558195,8133.714510158402,62941800
2023-10-16,8133.71533203125,8156.060703822545,8089.024588448661,8156.060703822545,29429200
2023-10-17,7999.64306640625,8111.369924875611,7999.64306640625,8089.024553181739,59606000
2023-10-18,7910.26123046875,7999.642713298906,7910.26123046875,7977.297342591367,50919200
2023-10-19,7820.88037109375,7910.261861049107,7820.88037109375,7887.916488560268,89509700
2023-10-20,8021.9873046875,8066.678041760968,7798.53361932016,7798.53361932016,64554500
2023-10-23,7910.26123046875,7977.297342591367,7910.26123046875,7932.606601176289,50633500
2023-10-24,7843.22412109375,7932.605592559206,7843.22412109375,7843.22412109375,76963200
2023-10-25,7932.60595703125,7977.296694817342,7887.915219245158,7887.915219245158,54748400
2023-10-26,7798.53466796875,7999.64301184187,7798.53466796875,7977.297640300412,63199400
2023-10-27,7776.18896484375,7865.570447198276,7776.18896484375,7798.534335432381,52450700
2023-10-30,7910.26123046875,7910.26123046875,7776.189006223517,7776.189006223517,51958200
2023-10-31,7820.88037109375,7887.916488560268,7798.5349986049105,7865.571116071428,64907600
2023-11-01,7686.80712890625,7843.224715831669,7686.80712890625,7820.8793462708945,67027600
2023-11-02,7910.26123046875,7954.951971883827,7798.534376931056,7798.534376931056,56050900
2023-11-03,7954.95068359375,7999.641417771243,7910.259949416258,7977.296050682497,60414100
2023-11-06,8089.0234375,8089.0234375,7999.641963052486,8021.987331664364,84994200
2023-11-07,8021.9873046875,8066.678041760968,7954.951199077298,8044.332673224234,60648200
2023-11-08,8044.33349609375,8044.33349609375,7954.952012803819,7999.642754448784,31829300
2023-11-09,8044.33349609375,8089.024237738715,7954.952012803819,7954.952012803819,46076800
2023-11-10,7887.9150390625,8044.3326177407935,7887.9150390625,7999.641880975567,50754600
2023-11-13,7932.60595703125,7977.296694817342,7910.260588138204,7932.60595703125,20827700
2023-11-14,7977.296875,7999.642244397759,7932.606136204482,7954.951505602241,37195700
2023-11-15,8089.0234375,8089.0234375,7999.641963052486,8021.987331664364,84977900
2023-11-16,8111.369140625,8111.369140625,7999.642292957989,8089.023771091598,48714300
2023-11-17,8111.369140625,8111.369140625,8021.987662491391,8066.678401558195,57050500
2023-11-20,7932.60595703125,8066.678170389525,7932.60595703125,8021.987432603433,49216000
2023-11-21,7843.22412109375,7954.95096042557,7843.22412109375,7887.914856826478,107614800
2023-11-22,7932.60595703125,7932.60595703125,7843.224481459067,7843.224481459067,40364800
2023-11-23,7977.296875,8021.987613795519,7910.260766806723,7910.260766806723,55542100
2023-11-24,7977.296875,8021.987613795519,7954.951505602241,7977.296875,43631900
2023-11-27,7932.60595703125,7999.642063710387,7932.60595703125,7954.951325924296,35679000
2023-11-28,7932.60595703125,7999.642063710387,7910.260588138204,7932.60595703125,69070600
2023-11-29,7954.95068359375,7999.641417771243,7954.95068359375,7954.95068359375,54715600
2023-11-30,8021.9873046875,8021.9873046875,7954.951199077298,7977.296567614032,205312100
2023-12-01,7999.64306640625,8021.988438100122,7954.952323018506,7977.297694712378,80566400
2023-12-04,8015.3583984375,8105.166335674894,8015.358398437499,8037.8103827468485,54747400
2023-12-05,7992.90625,8037.8102176966295,7925.550298455057,8037.8102176966295,94363900
2023-12-06,7903.09814453125,8037.810044722124,7903.09814453125,7948.002111261541,81852800
2023-12-07,7925.55029296875,7925.55029296875,7835.74235763766,7858.194341470432,91322500
2023-12-08,7858.19482421875,7948.0027650669645,7858.19482421875,7903.098794642857,43891600
2023-12-11,7858.19482421875,7880.646809430804,7790.838868582589,7790.838868582589,78642800
2023-12-12,7813.291015625,7858.194986979167,7813.291015625,7813.291015625,87589300
2023-12-13,7790.83837890625,7858.194330308898,7790.838378906251,7813.290362707133,51560500
2023-12-14,8127.6171875,8127.6171875,7858.19341332873,7880.645394509668,115332800
2023-12-15,8284.7822265625,8284.7822265625,8150.070320439533,8194.974289147189,275013500
2023-12-18,8262.330078125,8284.782062032948,8217.426110309103,8262.330078125,111712200
2023-12-19,8307.234375,8307.234375,8194.974451013513,8194.974451013513,65174500
2023-12-20,8352.1376953125,8352.1376953125,8284.781746156754,8307.233729208669,72938100
2023-12-21,8374.58984375,8374.58984375,8307.233893264076,8352.137860254692,88116700
2023-12-22,8374.58984375,8397.041827245308,8329.685876759384,8329.685876759384,64449600
2023-12-27,8419.494140625,8441.946125,8374.590171875,8419.494140625,64464700
2023-12-28,8441.9462890625,8464.398273873836,8374.59033462849,8374.59033462849,70184600
2023-12-29,8441.9462890625,8486.850258685174,8397.042319439828,8464.398273873836,79903400
2024-01-02,8464.3984375,8464.3984375,8397.042481763927,8441.946452254642,30545200
2024-01-03,8397.041015625,8464.3969596006,8374.5890342998,8464.3969596006,34603300
2024-01-04,8509.302734375,8509.302734375,8419.494789948878,8441.946776055409,56501800
2024-01-05,8599.1103515625,8621.56233681462,8509.302410554013,8531.754395806136,85290100
